,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blue_top_lane_first_tower,blue_mid_lane_first_tower,blue_bot_lane_first_tower,red_top_lane_first_tower,red_mid_lane_first_tower,red_bot_lane_first_tower,blue_earth_dragon,blue_air_dragon,blue_fire_dragon,blue_water_dragon,blue_elder_dragon,red_earth_dragon,red_air_dragon,red_fire_dragon,red_water_dragon,red_elder_dragon
14902,0,15680,2720,34,6.8,259,56,0,3,6,3,20,3,0,0,0,0,0,0,0,1,1,0,16878,5833,36,7.2,241,55,0,6,3,8,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14903,0,16002,1357,36,7.2,222,68,0,4,6,4,14,6,0,0,0,0,0,0,0,0,0,0,16404,1374,36,7.2,231,41,0,6,4,7,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14904,0,15600,2725,34,6.8,205,43,0,5,13,6,17,7,0,0,0,0,0,0,0,0,0,0,18963,3798,37,7.4,235,80,0,13,5,6,64,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14905,1,16706,4281,34,6.8,214,44,0,8,4,14,18,5,0,0,0,0,0,0,0,1,1,1,14217,1957,31,6.2,211,43,0,4,8,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14906,1,16083,1838,32,6.4,202,37,0,6,7,6,19,8,0,0,0,0,0,0,0,0,0,0,17155,3920,35,7.0,208,79,0,7,6,12,20,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14907,0,17290,4460,35,7.0,224,47,0,8,1,11,15,3,0,0,0,0,0,0,0,0,0,0,13621,1421,34,6.8,213,43,0,1,8,0,19,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14908,1,19823,4138,37,7.4,269,58,0,11,2,13,19,3,0,0,0,0,0,0,0,1,1,0,14720,2440,32,6.4,215,56,0,2,11,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14909,1,18575,3130,37,7.4,235,60,0,11,5,12,21,5,0,0,0,0,0,0,0,0,0,1,15441,2321,33,6.6,227,33,0,5,11,6,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14910,0,15982,5617,35,7.0,262,67,0,2,3,4,22,5,0,0,0,0,0,0,0,1,1,0,15577,2022,34,6.8,250,52,0,3,2,5,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14911,0,17780,2760,35,7.0,198,59,0,8,9,7,19,3,0,0,0,0,0,0,0,1,1,1,17385,4903,37,7.4,232,50,0,9,8,10,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14912,0,16469,3569,34,6.8,233,50,0,4,10,11,16,6,0,0,0,0,0,0,0,0,0,0,18231,4931,36,7.2,221,49,0,10,4,17,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14913,1,15695,4085,33,6.6,200,44,0,5,6,8,17,4,0,0,0,0,0,0,0,1,1,0,16440,1565,34,6.8,225,44,0,6,5,6,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14914,1,14774,3034,34,6.8,234,56,0,2,1,3,22,4,0,0,0,0,0,0,0,0,0,0,14186,5036,34,6.8,235,51,0,1,2,2,14,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14915,1,36105,3505,42,8.4,238,16,0,21,25,24,24,1,0,0,0,0,0,0,0,0,0,0,36437,4982,44,8.8,214,24,0,25,21,22,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14916,1,15736,3951,35,7.0,235,48,0,5,6,4,29,4,0,0,0,0,0,0,0,0,0,0,16867,4402,35,7.0,235,59,0,6,5,5,17,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14917,1,16011,1629,34,6.8,209,59,0,6,4,9,40,1,0,0,0,0,0,0,0,1,1,0,15454,2644,33,6.6,233,44,0,4,6,9,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14918,0,14351,1166,32,6.4,221,51,0,2,9,2,20,3,0,0,0,0,0,0,0,0,0,0,18056,2951,36,7.2,222,68,0,9,2,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14919,0,17340,965,32,6.4,156,46,0,11,13,20,21,8,0,0,0,0,0,0,0,0,0,0,19199,2974,34,6.8,184,56,0,13,11,19,59,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14920,0,17293,3268,34,6.8,233,48,0,8,9,7,21,7,0,0,0,0,0,0,0,0,0,0,17179,2613,33,6.6,196,28,0,9,8,9,22,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14921,0,35205,5755,57,11.4,113,0,0,30,25,83,87,0,1,0,1,1,0,0,0,0,0,0,33817,2282,56,11.2,110,0,0,25,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14922,1,33905,6695,57,11.4,120,0,0,24,16,61,0,0,1,0,1,1,0,0,0,0,0,0,31700,3775,53,10.6,99,0,0,16,24,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14923,0,15919,4299,35,7.0,216,52,0,5,5,6,17,3,0,0,0,0,0,0,0,1,1,1,16377,2577,36,7.2,241,64,0,5,5,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14924,1,17142,2017,35,7.0,240,52,0,7,2,6,20,5,0,0,0,0,0,0,0,1,1,0,14325,1340,33,6.6,213,56,0,2,7,1,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14925,1,16730,4685,37,7.4,249,56,0,7,3,4,16,5,0,0,0,0,0,0,0,0,0,0,15448,2598,35,7.0,250,48,0,3,7,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14926,1,16280,4630,34,6.8,251,40,0,5,6,5,13,5,0,0,0,0,0,0,0,0,0,0,16388,3278,33,6.6,226,38,0,6,5,9,23,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14927,1,16300,1760,36,7.2,251,46,0,4,5,2,19,5,0,0,0,0,0,0,0,0,0,0,15749,3139,36,7.2,246,53,0,5,4,5,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14928,0,13713,2003,33,6.6,233,42,0,0,6,0,20,8,0,0,0,0,0,0,0,0,0,0,17560,3350,35,7.0,274,68,0,6,0,6,19,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14929,0,17318,3128,35,7.0,216,57,0,9,7,7,19,7,0,0,0,0,0,0,0,1,1,0,16447,2467,34,6.8,227,40,0,7,9,7,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14930,1,15390,2760,34,6.8,216,52,0,3,6,4,18,2,0,0,0,0,0,0,0,0,0,0,17673,3093,36,7.2,265,64,0,6,3,9,20,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14931,1,51021,2853,50,10.0,223,35,0,51,37,48,20,0,1,0,3,0,2,1,0,0,0,0,43293,3803,45,9.0,172,29,0,37,51,49,15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14932,1,15623,1803,34,6.8,275,49,0,1,1,1,19,1,0,0,0,0,0,0,0,0,0,0,13663,1823,34,6.8,210,48,0,1,1,2,16,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14933,1,16127,1777,32,6.4,207,48,0,7,5,6,18,5,0,0,0,0,0,0,0,0,0,0,16435,5050,35,7.0,209,39,0,5,7,7,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14934,0,16015,2780,34,6.8,206,40,0,6,14,6,16,4,0,0,0,0,0,0,0,0,0,0,19190,3915,38,7.6,236,42,0,14,6,13,16,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14935,0,14139,2644,33,6.6,233,44,0,1,6,1,16,4,0,0,0,0,0,0,0,0,0,0,15974,2674,36,7.2,189,63,0,6,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14936,0,15185,920,34,6.8,204,46,0,5,16,3,12,3,0,0,0,0,0,0,0,0,0,0,20190,4555,38,7.6,177,80,0,16,5,13,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14937,0,15541,4301,36,7.2,235,52,0,4,4,3,21,4,0,0,0,0,0,0,0,0,0,0,16185,2685,36,7.2,257,62,0,4,4,3,17,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14938,1,18859,3184,36,7.2,217,68,0,10,2,13,20,4,0,0,0,0,0,0,0,1,1,0,14202,1452,34,6.8,211,52,0,2,10,2,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14939,1,20434,5242,36,7.2,197,51,0,15,6,22,18,4,1,0,1,0,0,1,0,0,0,1,15213,2453,30,6.0,196,29,0,6,15,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14940,1,17847,2962,34,6.8,208,52,0,10,5,16,16,5,0,0,0,0,0,0,0,1,1,0,15745,1205,33,6.6,205,51,0,5,10,11,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14941,1,15522,3212,34,6.8,234,42,0,4,0,8,64,6,0,0,0,0,0,0,0,1,1,0,12977,3632,31,6.2,217,38,0,0,4,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14942,0,16842,3162,36,7.2,223,51,0,7,6,11,16,3,0,0,0,0,0,0,0,0,0,0,15499,1799,34,6.8,170,56,0,6,7,6,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14943,0,14757,3157,32,6.4,202,28,0,5,16,8,17,5,0,0,0,0,0,0,0,0,0,0,20538,2043,35,7.0,217,44,0,16,5,23,23,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14944,0,16303,2603,34,6.8,246,37,0,6,3,8,37,1,0,0,0,0,0,0,0,1,1,0,14668,2558,33,6.6,210,45,0,3,6,5,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14945,1,16335,2475,34,6.8,207,52,0,7,7,6,17,2,0,0,0,0,0,0,0,0,0,0,17229,2759,34,6.8,222,56,0,7,7,8,26,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14946,0,13362,2252,31,6.2,201,38,0,1,8,1,19,4,0,0,0,0,0,0,0,0,0,0,17643,1708,35,7.0,212,62,0,8,1,12,20,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14947,1,17894,3199,36,7.2,228,32,0,9,8,10,17,3,0,0,0,0,0,0,0,1,1,0,16937,2287,34,6.8,199,55,0,8,9,13,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14948,1,15384,4227,35,7.0,224,43,0,3,4,3,18,4,0,0,0,0,0,0,0,0,0,0,16447,3402,35,7.0,262,48,0,4,3,8,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14949,1,31543,2543,52,10.4,115,0,0,17,19,48,0,0,0,0,0,0,0,0,0,0,0,0,32874,6388,55,11.0,115,0,0,19,17,60,50,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14950,1,16803,4493,35,7.0,241,48,0,6,4,4,24,2,0,0,0,0,0,0,0,1,1,0,15120,3435,34,6.8,201,52,0,4,6,4,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14951,1,15698,2888,35,7.0,235,58,0,4,5,8,14,5,0,0,0,0,0,0,0,0,0,0,15754,3604,34,6.8,239,52,0,5,4,4,23,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14952,1,16096,3056,34,6.8,255,56,0,5,4,4,17,4,0,0,0,0,0,0,0,1,1,1,15182,3022,34,6.8,205,52,0,4,5,5,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14953,0,15080,2455,36,7.2,247,52,0,3,4,1,19,4,0,0,0,0,0,0,0,0,0,0,15805,3385,35,7.0,255,48,0,4,3,3,19,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14954,0,15838,4763,33,6.6,211,49,0,4,12,6,19,5,0,0,0,0,0,0,0,0,0,1,18543,3843,36,7.2,209,48,0,12,4,18,65,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14955,1,16989,5454,37,7.4,216,51,0,8,5,11,15,6,0,0,0,0,0,0,0,1,1,0,15540,1735,34,6.8,197,60,0,5,8,5,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14956,1,15827,2587,35,7.0,236,57,0,5,7,2,18,5,0,0,0,0,0,0,0,0,0,0,17753,3158,36,7.2,249,61,0,7,5,7,43,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14957,0,16382,3032,34,6.8,194,53,0,6,8,8,20,6,0,0,0,0,0,0,0,0,0,0,17483,4701,37,7.4,230,58,0,8,6,4,22,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14958,1,17761,3041,36,7.2,245,48,0,8,2,9,15,4,0,0,0,0,0,0,0,0,0,1,14586,2306,33,6.6,235,46,0,2,8,2,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14959,0,14966,2116,35,7.0,228,56,0,3,5,2,15,3,0,0,0,0,0,0,0,0,0,0,16048,3248,35,7.0,219,43,0,5,3,6,61,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14960,0,16861,3436,36,7.2,248,61,0,6,4,13,20,7,0,0,0,0,0,0,0,1,1,1,16251,4236,36,7.2,239,60,0,4,6,5,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14961,0,16846,3176,33,6.6,227,41,0,8,10,8,26,4,0,0,0,0,0,0,0,0,0,0,18325,4965,35,7.0,219,60,0,10,8,18,18,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14962,0,14447,2292,36,7.2,269,48,0,0,4,0,21,6,0,0,0,0,0,0,0,0,0,0,17426,2796,36,7.2,285,72,0,4,0,6,27,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14963,0,14090,2615,31,6.2,212,49,0,2,8,3,21,4,0,0,0,0,0,0,0,0,0,0,17388,808,36,7.2,251,48,0,8,2,5,22,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14964,1,17987,3010,36,7.2,281,67,0,4,1,2,24,4,1,0,1,0,1,0,0,1,1,1,13717,1867,32,6.4,215,55,0,1,4,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14965,1,17380,1315,37,7.4,231,62,0,7,5,6,34,4,0,0,0,0,0,0,0,0,0,0,16204,2844,34,6.8,212,49,0,5,7,4,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14966,1,15771,4431,35,7.0,261,52,0,3,4,3,18,8,0,0,0,0,0,0,0,0,0,0,15203,2328,35,7.0,231,55,0,4,3,2,66,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14967,0,15314,3977,35,7.0,213,56,0,5,4,4,18,5,0,0,0,0,0,0,0,0,0,0,16531,3301,36,7.2,266,56,0,4,5,2,43,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14968,0,15265,3255,36,7.2,263,50,0,1,2,1,23,2,0,0,0,0,0,0,0,0,0,0,16188,4038,36,7.2,301,58,0,2,1,3,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14969,0,16177,2707,36,7.2,258,64,0,3,4,5,84,4,0,0,0,0,0,0,0,0,0,0,16456,3746,37,7.4,259,71,0,4,3,4,48,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14970,1,17302,3842,37,7.4,226,61,0,6,5,6,42,1,0,0,0,0,0,0,0,0,0,0,16851,2686,36,7.2,237,45,0,5,6,7,41,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14971,0,16918,3058,35,7.0,230,60,0,6,6,8,13,3,0,0,0,0,0,0,0,0,0,1,16857,2582,36,7.2,244,56,0,6,6,10,16,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14972,0,16756,3411,35,7.0,206,36,0,5,12,6,18,4,0,0,0,0,0,0,0,1,1,0,20065,6131,35,7.0,223,34,0,12,5,17,19,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14973,0,16193,4293,35,7.0,276,47,0,3,6,6,41,5,0,0,0,0,0,0,0,0,0,0,16570,3465,35,7.0,246,52,0,6,3,10,45,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14974,1,16207,4307,34,6.8,213,59,0,6,6,5,15,8,0,0,0,0,0,0,0,1,1,0,16626,3401,36,7.2,224,61,0,6,6,10,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14975,0,17968,4423,37,7.4,262,48,0,9,6,8,21,8,0,0,0,0,0,0,0,0,0,0,16428,1953,36,7.2,219,56,0,6,9,10,18,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14976,1,15971,1301,36,7.2,208,70,0,5,2,5,12,2,0,0,0,0,0,0,0,1,1,0,15103,2733,33,6.6,243,50,0,2,5,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14977,0,18608,3623,36,7.2,217,44,0,11,8,9,20,3,0,0,0,0,0,0,0,0,0,0,17210,3399,35,7.0,215,48,0,8,11,9,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14978,1,19848,4247,35,7.0,231,34,0,12,5,12,14,6,1,0,1,0,1,0,0,0,0,1,15125,1645,33,6.6,204,51,0,5,12,3,17,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14979,1,18663,3648,37,7.4,245,75,0,8,1,9,14,5,0,0,0,0,0,0,0,1,1,1,13477,1637,33,6.6,185,50,0,1,8,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14980,1,17580,3590,34,6.8,233,42,0,7,10,8,18,4,0,0,0,0,0,0,0,0,0,0,16861,3461,36,7.2,207,51,0,10,7,3,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14981,0,16914,2599,34,6.8,226,48,0,7,10,6,13,10,0,0,0,0,0,0,0,1,1,0,18246,4296,37,7.4,207,60,0,10,7,11,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14982,0,14775,3310,33,6.6,224,56,0,2,9,1,43,1,0,0,0,0,0,0,0,0,0,0,18158,4686,36,7.2,252,38,0,9,2,14,14,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14983,1,15922,1502,35,7.0,220,55,0,5,5,4,19,3,0,0,0,0,0,0,0,0,0,1,15623,4598,36,7.2,221,52,0,5,5,4,22,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14984,1,17031,3361,37,7.4,235,75,0,6,3,12,24,1,0,0,0,0,0,0,0,1,1,1,16005,3480,33,6.6,266,45,0,3,6,3,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14985,1,19209,1119,36,7.2,213,62,0,11,9,9,16,1,0,0,0,0,0,0,0,0,0,0,17704,2404,35,7.0,204,58,0,9,11,5,15,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14986,0,14792,2827,34,6.8,217,44,0,4,13,3,15,0,0,0,0,0,0,0,0,0,0,0,18574,3899,39,7.8,219,41,0,13,4,11,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14987,0,18778,2578,35,7.0,230,52,0,11,9,10,15,5,0,0,0,0,0,0,0,1,1,0,16614,4444,34,6.8,181,39,0,9,11,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14988,0,18332,2647,36,7.2,243,54,0,10,7,11,22,2,0,0,0,0,0,0,0,0,0,0,17131,3596,35,7.0,204,60,0,7,10,10,12,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14989,0,14790,5240,32,6.4,210,43,0,3,7,4,14,4,0,0,0,0,0,0,0,1,1,0,17727,4082,39,7.8,215,77,0,7,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14990,1,15727,2767,33,6.6,212,55,0,5,6,16,21,2,0,0,0,0,0,0,0,0,0,0,17011,1936,36,7.2,241,65,0,6,5,4,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14991,1,15995,4070,34,6.8,181,47,0,7,4,10,28,2,0,0,0,0,0,0,0,0,0,0,14707,2482,32,6.4,197,47,0,4,7,4,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14992,1,16760,3315,35,7.0,269,50,0,6,4,4,21,7,0,0,0,0,0,0,0,0,0,0,15198,1948,36,7.2,244,40,0,4,6,3,23,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14993,0,14307,3387,31,6.2,194,44,0,2,6,5,13,3,0,0,0,0,0,0,0,0,0,0,16377,3627,35,7.0,239,54,0,6,2,7,15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14994,1,19344,3074,36,7.2,247,45,0,11,7,11,9,5,0,0,0,0,0,0,0,1,1,1,16150,3739,34,6.8,193,44,0,7,11,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14995,0,13279,2444,31,6.2,187,49,0,0,7,0,17,5,0,0,0,0,0,0,0,0,0,0,18853,4465,37,7.4,259,78,0,7,0,4,89,7,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14996,1,18152,4302,34,6.8,209,44,0,11,2,18,15,5,0,0,0,0,0,0,0,1,1,0,13840,3255,31,6.2,195,48,0,2,11,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14997,1,17158,3428,36,7.2,222,61,0,7,2,14,9,0,0,0,0,0,0,0,0,1,1,1,14629,3259,33,6.6,216,48,0,2,7,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14998,0,13944,2279,31,6.2,168,37,0,3,7,4,13,5,0,0,0,0,0,0,0,0,0,0,16671,4996,34,6.8,167,58,0,7,3,12,20,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14999,1,15603,908,34,6.8,173,64,0,6,6,11,16,2,0,0,0,0,0,0,0,1,1,0,17012,2997,34,6.8,229,60,0,6,6,9,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15000,1,15053,2903,34,6.8,192,68,0,2,7,3,26,0,0,0,0,0,0,0,0,0,0,0,16421,446,36,7.2,215,48,0,7,2,9,12,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15001,1,20699,2816,38,7.6,234,67,0,13,3,13,17,2,1,0,1,0,1,0,0,1,1,1,13694,1494,33,6.6,164,64,0,3,13,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15002,1,16372,1477,33,6.6,194,61,0,5,4,10,14,2,0,0,0,0,0,0,0,0,0,0,15716,3571,35,7.0,206,66,0,4,5,7,34,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
